solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval,solvers_gap,validation_gap,gap_ratio,optimal_and_badgap,bad_viol,now_optimal
PAJ_CPLEX_tols_MOSEK,b1bigflowc.cbf,Optimal,5.777366126,5.777365486,885.0215569,885.0235648,PAJ_CPLEX_tols_MOSEK.b1bigflowc.txt,5.777366126,6.75E-10,0,2.40E-10,Optimal,5.777366165,1.11E-07,1.18E-07,1.06E+00,,,
PAJ_CPLEX_tols_MOSEK,achtziger_stolpe07-5.2bflowc.cbf,Optimal,31.31370872,31.31370849,416.8614478,416.863332,PAJ_CPLEX_tols_MOSEK.achtziger_stolpe07-5.2bflowc.txt,31.31370872,7.16E-09,0,8.32E-11,Optimal,31.31370856,7.24E-09,2.12E-09,2.92E-01,,,
PAJ_CPLEX_tols_MOSEK,stolpe07-8.3flowc.cbf,Optimal,46.42342465,46.42342002,1729.172737,1729.173835,PAJ_CPLEX_tols_MOSEK.stolpe07-8.3flowc.txt,46.42342465,8.97E-09,0,3.14E-16,Optimal,46.42342305,9.98E-08,6.54E-08,6.55E-01,,,
PAJ_CPLEX_tols_MOSEK,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.85634062,1.85634019,0.204108953,0.204396963,PAJ_CPLEX_tols_MOSEK.achtziger_stolpe06-6.1flowc.txt,1.85634062,5.38E-09,0,2.89E-17,Optimal,1.856340225,2.31E-07,1.85E-08,7.99E-02,,,
PAJ_CPLEX_tols_MOSEK,achtziger_stolpe06-6.5flowc.cbf,Optimal,5.998255234,5.998253303,2517.699061,2517.70028,PAJ_CPLEX_tols_MOSEK.achtziger_stolpe06-6.5flowc.txt,5.998255234,1.68E-09,0,7.35E-18,Optimal,5.998253386,3.22E-07,1.37E-08,4.25E-02,,,
PAJ_CPLEX_tols_MOSEK,stolpe07-8.2flowc.cbf,Optimal,15.81918022,15.81917941,289.5547228,289.5557959,PAJ_CPLEX_tols_MOSEK.stolpe07-8.2flowc.txt,15.81918022,1.30E-09,0,2.73E-18,Optimal,15.81918049,5.13E-08,6.84E-08,1.33E+00,,,
PAJ_CPLEX_tols_MOSEK,stolpe07-8.1flowc.cbf,Optimal,6.949599095,6.949598783,10.54198408,10.54251194,PAJ_CPLEX_tols_MOSEK.stolpe07-8.1flowc.txt,6.949599095,1.44E-10,0,3.10E-20,Optimal,6.949599372,4.49E-08,8.49E-08,1.89E+00,,,
PAJ_CPLEX_tols_MOSEK,classical_50_0.cbf,Optimal,-0.090741415,-0.090742167,111.9902661,111.990442,PAJ_CPLEX_tols_MOSEK.classical_50_0.txt,-0.090741415,1.53E-08,0,0,Optimal,-0.090741415,8.29E-06,8.29E-06,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,classical_50_1.cbf,Optimal,-0.094760225,-0.094760989,16.62803912,16.62823391,PAJ_CPLEX_tols_MOSEK.classical_50_1.txt,-0.094760225,1.68E-08,0,0,Optimal,-0.094760225,8.07E-06,8.07E-06,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,robust_100_0.cbf,Optimal,-0.097460453,-0.097460902,413.107269,413.107513,PAJ_CPLEX_tols_MOSEK.robust_100_0.txt,-0.097460453,6.20E-09,0,0,Optimal,-0.097460453,4.61E-06,4.61E-06,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,classical_50_2.cbf,Optimal,-0.090527973,-0.09052816,24.87191105,24.87407684,PAJ_CPLEX_tols_MOSEK.classical_50_2.txt,-0.090527973,4.03E-09,0,0,Optimal,-0.090527973,2.06E-06,2.06E-06,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,shortfall_100_1.cbf,Optimal,-1.10634969,-1.106350693,1205.190964,1205.191168,PAJ_CPLEX_tols_MOSEK.shortfall_100_1.txt,-1.10634969,5.33E-08,0,0,Optimal,-1.10634969,9.06E-07,9.06E-07,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,shortfall_100_0.cbf,Optimal,-1.114112248,-1.114113237,3063.087483,3063.087682,PAJ_CPLEX_tols_MOSEK.shortfall_100_0.txt,-1.114112248,1.91E-09,0,0,Optimal,-1.114112248,8.88E-07,8.88E-07,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,pp-n10-d10.cbf,Optimal,72.48127971,72.48122137,1.312124014,1.312328815,PAJ_CPLEX_tols_MOSEK.pp-n10-d10.txt,72.48127971,0,0,0,Optimal,72.48127654,8.05E-07,7.61E-07,9.46E-01,,,
PAJ_CPLEX_tols_MOSEK,shortfall_40_0.cbf,Optimal,-1.0832168,-1.083217537,13.29658294,13.29676008,PAJ_CPLEX_tols_MOSEK.shortfall_40_0.txt,-1.0832168,5.35E-09,0,0,Optimal,-1.0832168,6.80E-07,6.80E-07,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,shortfall_50_0.cbf,Optimal,-1.095423587,-1.095424105,143.735858,143.736068,PAJ_CPLEX_tols_MOSEK.shortfall_50_0.txt,-1.095423587,6.72E-10,0,0,Optimal,-1.095423587,4.73E-07,4.73E-07,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,uflquad-psc-30-150.cbf,Optimal,468.156164,468.1561082,16.27199507,16.29514885,PAJ_CPLEX_tols_MOSEK.uflquad-psc-30-150.txt,468.156164,1.54E-10,0,0,Optimal,468.1561279,1.19E-07,4.22E-08,3.54E-01,,,
PAJ_CPLEX_tols_MOSEK,uflquad-psc-30-100.cbf,Optimal,355.2409185,355.2403386,117.2556419,117.2659969,PAJ_CPLEX_tols_MOSEK.uflquad-psc-30-100.txt,355.2409185,2.59E-09,0,0,Optimal,355.2403495,1.63E-06,3.06E-08,1.88E-02,,,
PAJ_CPLEX_tols_MOSEK,uflquad-nopsc-30-100.cbf,Optimal,355.2412225,355.2403387,1103.417329,1103.428248,PAJ_CPLEX_tols_MOSEK.uflquad-nopsc-30-100.txt,355.2412225,4.57E-09,0,0,Optimal,355.2403495,2.49E-06,3.04E-08,1.22E-02,,,
PAJ_CPLEX_tols_MOSEK,estein4_nr22.cbf,Optimal,0.50328619,0.503286176,0.059160948,0.059331894,PAJ_CPLEX_tols_MOSEK.estein4_nr22.txt,0.50328619,2.03E-09,0,0,Optimal,0.50328619,2.79E-08,2.79E-08,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,uflquad-psc-30-300.cbf,Optimal,760.3500405,760.3496811,2826.044711,2826.083287,PAJ_CPLEX_tols_MOSEK.uflquad-psc-30-300.txt,760.3500405,6.25E-10,0,0,Optimal,760.3497003,4.73E-07,2.54E-08,5.36E-02,,,
PAJ_CPLEX_tols_MOSEK,estein4_B.cbf,Optimal,1.188086061,1.188086033,0.062265158,0.062436104,PAJ_CPLEX_tols_MOSEK.estein4_B.txt,1.188086061,7.17E-09,0,0,Optimal,1.188086061,2.36E-08,2.36E-08,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,uflquad-psc-30-200.cbf,Optimal,554.9149375,554.9146923,155.3133459,155.3479528,PAJ_CPLEX_tols_MOSEK.uflquad-psc-30-200.txt,554.9149375,6.01E-10,0,0,Optimal,554.914702,4.42E-07,1.75E-08,3.96E-02,,,
PAJ_CPLEX_tols_MOSEK,uflquad-nopsc-20-100.cbf,Optimal,399.5375395,399.5371047,260.9302211,260.9366839,PAJ_CPLEX_tols_MOSEK.uflquad-nopsc-20-100.txt,399.5375395,3.62E-09,0,0,Optimal,399.5371108,1.09E-06,1.54E-08,1.42E-02,,,
PAJ_CPLEX_tols_MOSEK,uflquad-nopsc-20-150.cbf,Optimal,568.7174574,568.7167179,1218.448301,1218.46027,PAJ_CPLEX_tols_MOSEK.uflquad-nopsc-20-150.txt,568.7174574,4.19E-09,0,0,Optimal,568.7167265,1.30E-06,1.50E-08,1.16E-02,,,
PAJ_CPLEX_tols_MOSEK,estein4_C.cbf,Optimal,1.072693702,1.072693687,0.065487862,0.065664053,PAJ_CPLEX_tols_MOSEK.estein4_C.txt,1.072693702,8.08E-09,0,0,Optimal,1.072693702,1.46E-08,1.46E-08,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,uflquad-psc-20-100.cbf,Optimal,399.5373159,399.5371054,45.32257295,45.32997108,PAJ_CPLEX_tols_MOSEK.uflquad-psc-20-100.txt,399.5373159,1.54E-09,0,0,Optimal,399.5371108,5.27E-07,1.35E-08,2.57E-02,,,
PAJ_CPLEX_tols_MOSEK,uflquad-psc-10-150.cbf,Optimal,709.6482792,709.6475678,13.32912993,13.33436418,PAJ_CPLEX_tols_MOSEK.uflquad-psc-10-150.txt,709.6482792,8.17E-09,0,0,Optimal,709.6475774,1.00E-06,1.35E-08,1.35E-02,,,
PAJ_CPLEX_tols_MOSEK,estein5_A.cbf,Optimal,1.045372497,1.04537249,1.919265985,1.919473886,PAJ_CPLEX_tols_MOSEK.estein5_A.txt,1.045372497,1.37E-09,0,0,Optimal,1.045372476,7.07E-09,1.30E-08,1.83E+00,,,
PAJ_CPLEX_tols_MOSEK,uflquad-nopsc-10-150.cbf,Optimal,709.6477762,709.6475696,59.35381889,59.35910487,PAJ_CPLEX_tols_MOSEK.uflquad-nopsc-10-150.txt,709.6477762,2.64E-09,0,0,Optimal,709.6475774,2.91E-07,1.09E-08,3.75E-02,,,
PAJ_CPLEX_tols_MOSEK,shortfall_50_1.cbf,Optimal,-1.101822755,-1.101822766,3.300904989,3.301090956,PAJ_CPLEX_tols_MOSEK.shortfall_50_1.txt,-1.101822755,5.57E-11,0,0,Optimal,-1.101822755,9.90E-09,9.90E-09,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,uflquad-psc-20-150.cbf,Optimal,568.7167788,568.716722,59.10985398,59.12028408,PAJ_CPLEX_tols_MOSEK.uflquad-psc-20-150.txt,568.7167788,2.86E-10,0,0,Optimal,568.7167265,9.99E-08,7.88E-09,7.89E-02,,,
PAJ_CPLEX_tols_MOSEK,estein4_A.cbf,Optimal,0.801365501,0.801365495,0.056102037,0.056263924,PAJ_CPLEX_tols_MOSEK.estein4_A.txt,0.801365501,1.40E-09,0,0,Optimal,0.801365501,7.57E-09,7.57E-09,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,uflquad-nopsc-10-100.cbf,Optimal,540.2877138,540.2875173,30.25051188,30.26195908,PAJ_CPLEX_tols_MOSEK.uflquad-nopsc-10-100.txt,540.2877138,1.52E-08,0,0,Optimal,540.2875211,3.64E-07,6.93E-09,1.91E-02,,,
PAJ_CPLEX_tols_MOSEK,estein5_B.cbf,Optimal,1.193159908,1.193159902,0.961718082,0.961925983,PAJ_CPLEX_tols_MOSEK.estein5_B.txt,1.193159908,1.31E-09,0,0,Optimal,1.193159894,5.46E-09,6.84E-09,1.25E+00,,,
PAJ_CPLEX_tols_MOSEK,classical_40_0.cbf,Optimal,-0.081521061,-0.081521062,1.995944023,1.99612689,PAJ_CPLEX_tols_MOSEK.classical_40_0.txt,-0.081521061,1.14E-09,0,0,Optimal,-0.081521061,6.76E-09,6.76E-09,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,estein5_C.cbf,Optimal,1.499077952,1.499077935,1.521123171,1.521333933,PAJ_CPLEX_tols_MOSEK.estein5_C.txt,1.499077952,5.19E-09,0,0,Optimal,1.499077925,1.14E-08,6.48E-09,5.68E-01,,,
PAJ_CPLEX_tols_MOSEK,estein5_nr21.cbf,Optimal,1.818179309,1.818179307,12.56964278,12.56988811,PAJ_CPLEX_tols_MOSEK.estein5_nr21.txt,1.818179309,1.34E-09,0,0,Optimal,1.818179297,1.33E-09,5.46E-09,4.12E+00,,,
PAJ_CPLEX_tols_MOSEK,shortfall_20_0.cbf,Optimal,-1.090489462,-1.090489467,0.046778917,0.046978951,PAJ_CPLEX_tols_MOSEK.shortfall_20_0.txt,-1.090489462,1.11E-16,0,0,Optimal,-1.090489462,5.27E-09,5.27E-09,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,estein5_nr1.cbf,Optimal,1.664399329,1.664399322,1.066864967,1.067071915,PAJ_CPLEX_tols_MOSEK.estein5_nr1.txt,1.664399329,2.39E-09,0,0,Optimal,1.664399314,4.70E-09,4.37E-09,9.30E-01,,,
PAJ_CPLEX_tols_MOSEK,uflquad-psc-10-100.cbf,Optimal,540.2875484,540.2875192,4.63409996,4.638157129,PAJ_CPLEX_tols_MOSEK.uflquad-psc-10-100.txt,540.2875484,7.25E-10,0,0,Optimal,540.2875211,5.40E-08,3.41E-09,6.32E-02,,,
PAJ_CPLEX_tols_MOSEK,clay0205m.cbf,Optimal,8092.500005,8092.5,22.44558787,22.44738698,PAJ_CPLEX_tols_MOSEK.clay0205m.txt,8092.500005,1.55E-10,0,0,Optimal,8092.500005,5.98E-10,5.98E-10,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,clay0305h.cbf,Optimal,8092.500031,8092.5,52.63489008,52.63843513,PAJ_CPLEX_tols_MOSEK.clay0305h.txt,8092.500031,1.42E-07,0,0,Optimal,8092.500001,3.83E-09,1.20E-10,3.12E-02,,,
PAJ_CPLEX_tols_MOSEK,clay0204h.cbf,Optimal,6545,6545,5.096271992,5.098193884,PAJ_CPLEX_tols_MOSEK.clay0204h.txt,6545,1.47E-07,0,0,Optimal,6545,2.18E-12,2.55E-11,1.17E+01,,,
PAJ_CPLEX_tols_MOSEK,clay0204m.cbf,Optimal,6545,6545,0.505590916,0.506807089,PAJ_CPLEX_tols_MOSEK.clay0204m.txt,6545,1.54E-11,0,0,Optimal,6545,2.46E-11,2.46E-11,1.00E+00,,,
PAJ_CPLEX_tols_MOSEK,clay0305m.cbf,Optimal,8092.5,8092.5,54.92772388,54.92994499,PAJ_CPLEX_tols_MOSEK.clay0305m.txt,8092.5,0,0,0,Optimal,8092.5,7.42E-12,7.41E-12,9.99E-01,,,
PAJ_CPLEX_tols_MOSEK,ck_n50_m10_o3_5.cbf,Optimal,18596,18596,0.510025024,0.510329962,PAJ_CPLEX_tols_MOSEK.ck_n50_m10_o3_5.txt,18596,0,0,0,Optimal,18596,0.00E+00,5.28E-15,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,ck_n50_m10_o1_5.cbf,Optimal,19331,19331,0.151296139,0.151649952,PAJ_CPLEX_tols_MOSEK.ck_n50_m10_o1_5.txt,19331,0,0,0,Optimal,19331,0.00E+00,5.08E-15,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,ck_n75_m10_o5_5.cbf,Optimal,29070,29070,12.6498909,12.65024304,PAJ_CPLEX_tols_MOSEK.ck_n75_m10_o5_5.txt,29070,5.68E-14,0,0,Optimal,29070,0.00E+00,3.38E-15,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,ck_n50_m20_o1_5.cbf,Optimal,14635,14635,0.226677895,0.227108002,PAJ_CPLEX_tols_MOSEK.ck_n50_m20_o1_5.txt,14635,0,0,0,Optimal,14635,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,ck_n75_m10_o1_5.cbf,Optimal,30802,30802,6.71627593,6.716644049,PAJ_CPLEX_tols_MOSEK.ck_n75_m10_o1_5.txt,30802,1.42E-14,0,0,Optimal,30802,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,ck_n75_m10_o3_5.cbf,Optimal,29489,29489,16.55517602,16.55552006,PAJ_CPLEX_tols_MOSEK.ck_n75_m10_o3_5.txt,29489,5.68E-14,0,0,Optimal,29489,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,ck_n75_m20_o1_5.cbf,Optimal,27332,27332,4.621293783,4.621809959,PAJ_CPLEX_tols_MOSEK.ck_n75_m20_o1_5.txt,27332,5.64E-14,0,0,Optimal,27332,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,ck_n75_m20_o3_5.cbf,Optimal,25584,25584,59.91989279,59.92034602,PAJ_CPLEX_tols_MOSEK.ck_n75_m20_o3_5.txt,25584,2.84E-14,0,0,Optimal,25584,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,ck_n75_m20_o5_5.cbf,Optimal,24838,24838,45.76786494,45.76832199,PAJ_CPLEX_tols_MOSEK.ck_n75_m20_o5_5.txt,24838,2.12E-06,0,0,Optimal,24838,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,tls2.cbf,Optimal,5.3,5.3,0.018455029,0.018921137,PAJ_CPLEX_tols_MOSEK.tls2.txt,5.3,0,0,0,Optimal,5.3,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_CPLEX_tols_MOSEK,100_0_5_w.cbf,UserLimit,Inf,1.72E+07,3600.093473,3600.108301,PAJ_CPLEX_tols_MOSEK.100_0_5_w.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,150_0_5_w.cbf,UserLimit,Inf,2.41E+07,3600.10364,3600.122235,PAJ_CPLEX_tols_MOSEK.150_0_5_w.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,200_0_5_w.cbf,UserLimit,Inf,3.42E+07,3600.112291,3600.133504,PAJ_CPLEX_tols_MOSEK.200_0_5_w.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,75_0_5_w.cbf,UserLimit,Inf,1.23E+07,3600.064439,3600.071364,PAJ_CPLEX_tols_MOSEK.75_0_5_w.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,achtziger_stolpe06-6.5bflowc.cbf,UserLimit,Inf,1.85034719,3600.053479,3600.068824,PAJ_CPLEX_tols_MOSEK.achtziger_stolpe06-6.5bflowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,achtziger_stolpe07-5.1flowc.cbf,UserLimit,Inf,42.49788451,3600.055344,3600.058425,PAJ_CPLEX_tols_MOSEK.achtziger_stolpe07-5.1flowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,classical_200_0.cbf,UserLimit,Inf,-0.120057316,3600.037648,3600.037859,PAJ_CPLEX_tols_MOSEK.classical_200_0.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,classical_200_1.cbf,UserLimit,Inf,-0.121655496,3600.040443,3600.040645,PAJ_CPLEX_tols_MOSEK.classical_200_1.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,classical_200_2.cbf,UserLimit,Inf,-0.11908487,3600.038695,3600.0389,PAJ_CPLEX_tols_MOSEK.classical_200_2.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,shortfall_200_0.cbf,UserLimit,Inf,-1.139688673,3600.047356,3600.047607,PAJ_CPLEX_tols_MOSEK.shortfall_200_0.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,sssd-weak-25-8.cbf,UserLimit,Inf,419824.2198,3600.038242,3600.039045,PAJ_CPLEX_tols_MOSEK.sssd-weak-25-8.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,tls5.cbf,UserLimit,Inf,9.2,3600.039263,3600.041041,PAJ_CPLEX_tols_MOSEK.tls5.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,uflquad-nopsc-30-200.cbf,UserLimit,575.1316956,544.1039996,3600.146088,3600.176898,PAJ_CPLEX_tols_MOSEK.uflquad-nopsc-30-200.txt, , , , , , ,5.39E-02,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_tols_MOSEK,uflquad-nopsc-30-300.cbf,UserLimit,801.1472925,674.5278717,3600.223486,3600.267252,PAJ_CPLEX_tols_MOSEK.uflquad-nopsc-30-300.txt, , , , , , ,1.58E-01,#VALUE!,#VALUE!,#VALUE!,,
PAJ_CPLEX_MOSEK,classical_30_0.cbf,Suboptimal,-0.079814496,-0.079815441,0.255742073,0.255985022,PAJ_CPLEX_MOSEK.classical_30_0.txt,-0.079814496,1.78E-10,5.36E-11,0,Optimal,-0.079814496,1.18E-05,1.18E-05,1.00E+00,,,good
PAJ_CPLEX_MOSEK,classical_50_0.cbf,Suboptimal,-0.090741415,-0.090742403,110.3278589,110.328089,PAJ_CPLEX_MOSEK.classical_50_0.txt,-0.090741415,1.53E-08,0,0,Optimal,-0.090741415,1.09E-05,1.09E-05,1.00E+00,,,good
PAJ_CPLEX_MOSEK,pp-n10-d10000.cbf,Suboptimal,1481.490266,1481.461388,0.550000191,0.550204992,PAJ_CPLEX_MOSEK.pp-n10-d10000.txt,1481.490266,0,0,0,Optimal,1481.465568,1.95E-05,2.82E-06,1.45E-01,,,good
PAJ_CPLEX_MOSEK,robust_200_1.cbf,UserLimit,-0.142745585,-0.142817469,3600.043265,3600.043545,PAJ_CPLEX_MOSEK.robust_200_1.txt,-0.142745585,1.60E-08,7.94E-10,0,Optimal,-0.142745585,5.04E-04,5.04E-04,1.00E+00,,,
PAJ_CPLEX_MOSEK,robust_40_0.cbf,Suboptimal,-0.076010008,-0.07601153,0.503165007,0.503375053,PAJ_CPLEX_MOSEK.robust_40_0.txt,-0.076010008,1.84E-09,5.37E-10,0,Optimal,-0.076010008,2.00E-05,2.00E-05,1.00E+00,,,
PAJ_CPLEX_MOSEK,robust_50_1.cbf,Suboptimal,-0.085694765,-0.085699486,0.48401022,0.484226942,PAJ_CPLEX_MOSEK.robust_50_1.txt,-0.085694765,9.95E-10,3.06E-10,0,Optimal,-0.085694765,5.51E-05,5.51E-05,1.00E+00,,,
PAJ_CPLEX_MOSEK,robust_200_0.cbf,UserLimit,-0.141089461,-0.141280994,3600.057302,3600.057616,PAJ_CPLEX_MOSEK.robust_200_0.txt,-0.141089461,4.79E-09,2.12E-10,0,Optimal,-0.141089468,1.36E-03,1.36E-03,1.00E+00,,,
PAJ_CPLEX_MOSEK,robust_100_1.cbf,Suboptimal,-0.072089841,-0.072097986,571.9330509,571.933286,PAJ_CPLEX_MOSEK.robust_100_1.txt,-0.072089841,4.53E-10,1.00E-10,0,Optimal,-0.072089841,1.13E-04,1.13E-04,1.00E+00,,,
PAJ_CPLEX_MOSEK,pp-n1000-d10.cbf,UserLimit,7689.104781,7332.20819,3600.070285,3600.081944,PAJ_CPLEX_MOSEK.pp-n1000-d10.txt,7689.104781,9.09E-13,0,2.62E-07,Optimal,7689.104285,4.64E-02,4.64E-02,1.00E+00,,,
PAJ_CPLEX_MOSEK,50_0_5_w.cbf,UserLimit,9.97E+06,9.96E+06,3600.05433,3600.064711,PAJ_CPLEX_MOSEK.50_0_5_w.txt,9.97E+06,6.23E-08,0,5.30E-10,Optimal,9.97E+06,1.14E-04,1.14E-04,1.00E+00,,,
PAJ_CPLEX_MOSEK,achtziger_stolpe06-6.2flowc.cbf,UserLimit,48.80863049,47.2480664,3600.046709,3600.049262,PAJ_CPLEX_MOSEK.achtziger_stolpe06-6.2flowc.txt,48.80863049,4.67E-10,0,9.73E-19,Optimal,48.8086301,3.20E-02,3.20E-02,1.00E+00,,,
PAJ_CPLEX_MOSEK,pp-n1000-d10000.cbf,UserLimit,220246.9833,216112.3505,3600.078933,3600.091517,PAJ_CPLEX_MOSEK.pp-n1000-d10000.txt,220246.9833,0,0,0,Optimal,220245.1013,1.88E-02,1.88E-02,1.00E+00,,,
PAJ_CPLEX_MOSEK,shortfall_200_1.cbf,UserLimit,-1.128517275,-1.140443513,3600.046402,3600.046681,PAJ_CPLEX_MOSEK.shortfall_200_1.txt,-1.128517275,4.72E-08,0,0,Optimal,-1.128517275,1.06E-02,1.06E-02,1.00E+00,,,
PAJ_CPLEX_MOSEK,pp-n100-d10000.cbf,UserLimit,19913.93955,19855.41929,3600.062264,3600.062774,PAJ_CPLEX_MOSEK.pp-n100-d10000.txt,19913.93955,0,0,0,Optimal,19913.69672,2.94E-03,2.93E-03,9.96E-01,,,
PAJ_CPLEX_MOSEK,pp-n100-d10.cbf,UserLimit,777.9343824,777.1542111,3600.047388,3600.047891,PAJ_CPLEX_MOSEK.pp-n100-d10.txt,777.9343824,0,0,0,Optimal,777.9343188,1.00E-03,1.00E-03,1.00E+00,,,
PAJ_CPLEX_MOSEK,robust_100_0.cbf,Suboptimal,-0.097460453,-0.097470396,447.6467891,447.6470432,PAJ_CPLEX_MOSEK.robust_100_0.txt,-0.097460453,6.20E-09,0,0,Optimal,-0.097460453,1.02E-04,1.02E-04,1.00E+00,,,
PAJ_CPLEX_MOSEK,classical_50_2.cbf,Suboptimal,-0.090527973,-0.090529481,22.29418015,22.29440188,PAJ_CPLEX_MOSEK.classical_50_2.txt,-0.090527973,4.03E-09,0,0,Optimal,-0.090527973,1.67E-05,1.67E-05,1.00E+00,,,
PAJ_CPLEX_MOSEK,classical_50_1.cbf,Suboptimal,-0.094760225,-0.094761653,33.56437302,33.56458902,PAJ_CPLEX_MOSEK.classical_50_1.txt,-0.094760225,1.68E-08,0,0,Optimal,-0.094760225,1.51E-05,1.51E-05,1.00E+00,,,
PAJ_CPLEX_MOSEK,clay0203h.cbf,Optimal,41573.26102,41573.2301,1.409834862,1.411114931,PAJ_CPLEX_MOSEK.clay0203h.txt,41573.26102,1.45E-08,0.000128434,0,Optimal,41573.2462,7.44E-07,3.87E-07,5.21E-01,,,
PAJ_CPLEX_MOSEK,clay0304m.cbf,Optimal,40262.38931,40262.38729,12.04272389,12.04428697,PAJ_CPLEX_MOSEK.clay0304m.txt,40262.38931,0,9.73E-06,0,Optimal,40262.38931,5.01E-08,5.01E-08,1.00E+00,,,
PAJ_CPLEX_MOSEK,clay0203m.cbf,Optimal,41573.26274,41573.26242,1.257136822,1.25820899,PAJ_CPLEX_MOSEK.clay0203m.txt,41573.26274,0,5.29E-06,0,Optimal,41573.26274,7.71E-09,7.71E-09,1.00E+00,,,
PAJ_CPLEX_MOSEK,clay0303m.cbf,Optimal,26669.10974,26669.10957,1.813212872,1.814238071,PAJ_CPLEX_MOSEK.clay0303m.txt,26669.10974,0,2.29E-06,0,Optimal,26669.10974,6.32E-09,6.32E-09,1.00E+00,,,
PAJ_CPLEX_MOSEK,tls4.cbf,Optimal,8.3,8.3,28.88821602,28.88941693,PAJ_CPLEX_MOSEK.tls4.txt,8.3,0,1.54E-07,0,Optimal,8.3,1.28E-15,0.00E+00,0.00E+00,,,
PAJ_CPLEX_MOSEK,robust_50_0.cbf,Optimal,-0.086088437,-0.086088439,0.063592911,0.063778877,PAJ_CPLEX_MOSEK.robust_50_0.txt,-0.086088437,1.49E-08,3.86E-09,0,Optimal,-0.086088437,1.91E-08,1.91E-08,1.00E+00,,,
PAJ_CPLEX_MOSEK,robust_30_0.cbf,Optimal,-0.045451462,-0.045451456,0.055640936,0.055826902,PAJ_CPLEX_MOSEK.robust_30_0.txt,-0.045451462,1.09E-08,1.85E-09,0,Optimal,-0.045451446,1.31E-07,2.18E-07,1.67E+00,,,
PAJ_CPLEX_MOSEK,robust_20_0.cbf,Optimal,-0.079784866,-0.079784858,0.033240795,0.033434868,PAJ_CPLEX_MOSEK.robust_20_0.txt,-0.079784866,1.59E-08,1.25E-09,0,Optimal,-0.079784866,9.84E-08,9.84E-08,1.00E+00,,,
