#SOLVERNAME# PAJ_CPLEX_MOSEK
#SOLVER# Pajarito.PajaritoSolver(3,300.0,1.0e-5,false,CPLEX.CplexSolver(Any[(:CPX_PARAM_THREADS,1),(:CPX_PARAM_SCRIND,0),(:CPX_PARAM_EPINT,1.0e-8),(:CPX_PARAM_EPRHS,1.0e-7),(:CPX_PARAM_EPGAP,0.0)]),Pajarito.UnsetSolver(),0,false,true,Mosek.MosekMathProgSolverInterface.MosekSolver(Any[(:LOG,0),(:NUM_THREADS,1)]),true,true,false,false,true,false,false,true,false,true,true,true,true,false,true,10.0,false,false,false,true,1.0e-10,1.0e-6)
#INSTANCE# clay0203h.cbf.gz
#TIMELIMIT# 300.0

Problem dimensions:
       variables |       139
     constraints |       439
   nonzeros in A |       817

Cones summary:
Cone             | Count     | Min dim.  | Max dim. 
    Second order |        48 |         3 |         3

Variable types:
      continuous |       121
         integer |        18

Transforming data...               0.00s

Creating conic subproblem...       0.00s

Building MIP model...              0.00s

Solving conic relaxation...        0.01s
 - Relaxation status    =        Optimal
 - Relaxation objective =       0.000000

Starting iterative algorithm

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  516 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.512e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  517 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.518e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  518 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.523e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  519 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.527e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  520 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.532e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  521 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.537e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  522 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.541e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  523 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.547e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  524 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.552e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  525 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.556e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  526 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.563e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  527 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.568e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  528 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.574e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  529 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.579e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  530 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.583e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  531 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.589e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  532 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.594e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  533 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.600e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  534 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.606e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  535 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.611e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  536 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.616e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  537 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.620e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  538 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.627e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  539 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.631e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  540 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.636e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  541 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.642e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  542 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.646e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  543 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.652e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  544 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.657e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  545 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.664e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  546 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.669e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  547 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.675e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  548 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.681e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  549 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.687e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  550 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.691e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  551 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.697e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  552 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.702e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  553 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.707e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  554 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.712e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  555 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.717e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  556 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.722e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  557 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.728e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  558 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.733e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  559 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.739e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  560 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.744e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  561 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.749e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  562 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.754e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  563 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.759e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  564 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.764e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  565 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.770e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  566 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.775e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  567 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.780e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  568 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.785e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  569 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.791e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  570 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.797e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  571 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.803e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  572 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.808e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  573 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.813e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  574 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.819e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  575 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.824e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  576 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.829e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  577 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.834e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  578 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.840e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  579 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.844e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  580 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.849e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  581 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.855e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  582 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.859e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  583 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.866e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  584 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.871e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  585 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.877e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  586 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.881e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  587 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.887e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  588 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.892e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  589 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.896e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  590 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.902e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  591 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.909e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  592 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.914e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  593 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.920e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  594 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.925e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  595 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.931e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  596 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.936e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  597 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.940e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  598 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.947e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  599 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.952e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  600 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.957e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  601 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.962e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  602 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.967e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  603 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.973e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  604 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.979e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  605 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.984e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  606 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.990e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  607 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   2.995e+02

Iter. | Best feasible  | Best bound     | Rel. gap    | Time (s)   
  608 |  +4.157326e+04 |  +4.157256e+04 |   1.680e-05 |   3.000e+02

Iterative algorithm summary:
 - Status               =      UserLimit
 - Best feasible        =  +4.157326e+04
 - Best bound           =  +4.157256e+04
 - Relative opt. gap    =      1.680e-05
 - Total time (s)       =       3.00e+02

Timers (s):
 - Setup                =   3.51e-03
 -- Transform data      =   3.41e-04
 -- Create conic data   =   1.73e-03
 -- Create MIP data     =   1.43e-03
 - Algorithm            =   3.00e+02
 -- Solve relaxation    =   7.04e-03
 -- Get relaxation cuts =   1.62e-04
 -- Solve MIP models    =   2.99e+02
 -- Solve subproblems   =   6.74e-01
 -- Get subproblem cuts =   5.88e-02
 -- Get primal cuts     =   1.25e-01

Counters:
 - Iterations           =   608
 -- Integer repeats     =   475
 -- Conic subproblems   =   133
 --- Infeasible         =     2
 --- Optimal            =   131
 --- Suboptimal         =     0
 --- UserLimit          =     0
 --- ConicFailure       =     0
 --- Other status       =     0
 -- Feasible solutions  =   131
 --- From subproblems   =   131
 --- From MIP solve     =     0

Solution returned by conic solver

Outer-approximation cuts added:
Cone             | Relax.    | Violated  | Nonviol. 
    Second order |        96 |      5538 |     11492

0 numerically unstable cone duals encountered

Distance to feasibility (negative indicates strict feasibility):
Cone             | Variable  | Constraint
          Linear |        NA | -1.45e-08
    Second order |        NA | -2.57e-08

Distance to integrality of integer/binary variables:
         integer |  0.00e+00

#STATUS# UserLimit
#OBJVAL# 41573.26102165066
#OBJBOUND# 41572.56270181225
#TIMESOLVER# 300.01324796676636
#TIMEALL# 300.0154070854187
#SOLUTION# [35.65186482584596,4.00000005298342,31.65186499538888,66.88128090691856,7.915301954579695e-6,66.88128889893922,41573.26102165066,14.31249526889625,49.964359995266676,18.31249532187967,12.083286864909514,78.96456767003325,12.083279090175184,-0.0,-0.0,14.31249526889625,-0.0,14.31249526889625,-0.0,-0.0,-0.0,-0.0,-0.0,49.964359995266676,-0.0,-0.0,-0.0,-0.0,49.964359995266676,18.31249532187967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18.31249532187967,-0.0,-0.0,12.083286864909514,-0.0,12.083286864909514,-0.0,-0.0,-0.0,-0.0,-0.0,78.96456767003325,-0.0,-0.0,-0.0,-0.0,78.96456767003325,12.083279090175184,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.083279090175184,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,14.31249526889625,-0.0,-0.0,49.964359995266676,18.31249532187967,-0.0,12.083286864909514,-0.0,-0.0,78.96456767003325,12.083279090175184,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,204.8475227186851,146.00582352411016,7.2563448403303915e-9,7.256344840330422e-9,340.5296002284,150.97310800350738,7.256344840330387e-9,7.2563448403303915e-9,2499.769383654387,6238.659722873512,7.256344840330387e-9,7.2563448403303915e-9,211.27435584002208,152.3039037028656,7.256344840330387e-9,7.2563448403303915e-9,343.7750755199165,154.09277826985067,7.256344840330387e-9,7.2563448403303915e-9,2496.4372376276538,6235.402918543512,7.256344840330387e-9,7.2563448403303915e-9,206.63408327950017,147.75394253354554,7.256344840330387e-9,7.2563448403303915e-9,335.3474843230858,146.00563345296806,7.2563448403303915e-9,7.256344840330422e-9,2499.4363789157396,6238.816835118756,7.2563448403303915e-9,7.256344840330422e-9,213.08982382647105,154.07846929086728,7.2563448403303915e-9,7.256344840330422e-9,338.64549583428123,149.14462259923692,7.2563448403303915e-9,7.256344840330422e-9,2496.5789856750653,6235.568954424665,7.2563448403303915e-9,7.256344840330422e-9]
